event_id,timestamp,sunlight_percent,temperature,humidity_percent,action
421f5938,1779897180,55.2,-3.51,10.82,1
a8304126,1779897240,82.98,12.66,63.11,1
2eba5ead,1779897300,16.41,45.39,35.44,1
f7652b80,1779897360,48.14,5.88,47.75,1
00fe1a84,1779897420,7.76,43.3,27.89,1
95b00201,1779897480,65.2,-1.94,36.13,1
e3a49416,1779897540,52.77,27.58,70.8,1
b953e1ac,1779897600,2.26,2.76,43.96,1
5b23bf9f,1779897660,62.87,11.59,62.36,1
b4294943,1779897720,45.38,12.78,70.78,1
81a8a6b8,1779897780,94.49,33.18,53.94,0
653e7a02,1779897840,100.0,-8.2,15.86,0
b83b7e4d,1779897900,24.19,23.52,33.75,1
aa31dbaa,1779897960,93.91,33.02,69.76,0
f20fd2d0,1779898020,68.86,-8.82,45.21,1
2a1e4237,1779898080,36.17,33.78,66.01,1
c0cb3ddd,1779898140,0.0,31.44,82.39,1
8e55782b,1779898200,76.45,12.87,67.1,1
c0618ff5,1779898260,53.3,27.34,26.02,1
2b49c05d,1779898320,74.99,21.41,55.76,1
09bd6337,1779898380,95.96,3.19,50.82,0
b6aef06e,1779898440,40.48,43.09,60.51,1
b2ec7691,1779898500,34.82,45.99,71.51,1
ccd7fc44,1779898560,78.66,39.14,38.03,0
b3b89bde,1779898620,58.27,41.86,63.82,1
ef4b5c83,1779898680,74.65,33.98,31.74,0
5d2c7a96,1779898740,30.27,40.5,61.28,1
937acb08,1779898800,47.52,3.49,69.67,1
0afa1c52,1779898860,63.39,-4.39,65.2,1
1db6c612,1779898920,95.85,6.58,69.99,0
bfa3a7ed,1779898980,92.34,40.26,71.0,0
f9a60493,1779899040,90.6,8.11,53.77,0
d5b994cb,1779899100,35.08,11.53,49.05,1
49aa2768,1779899160,82.25,-5.59,86.55,1
fa43225e,1779899220,63.95,9.11,25.9,1
67ded8c5,1779899280,91.34,-9.44,47.26,0
d5e6e0c6,1779899340,32.51,-2.34,51.25,1
e00dcc77,1779899400,47.08,21.63,68.69,1
e9432b8b,1779899460,66.33,41.72,49.81,1
fa534d5b,1779899520,14.37,35.41,31.06,1
77d131f2,1779899580,33.45,5.45,52.92,1
88164bb3,1779899640,36.32,18.72,57.25,1
855f368c,1779899700,52.45,-5.69,94.17,1
8cae45c6,1779899760,93.88,-6.51,49.94,0
4391f509,1779899820,45.86,1.7,48.74,1
2762c982,1779899880,53.22,7.24,73.76,1
cb4c8636,1779899940,27.67,-2.07,89.25,1
aef16f52,1779900000,67.11,-6.89,34.8,1
13cb54dc,1779900060,28.34,2.07,46.5,1
19bb9fd8,1779900120,73.54,32.95,70.57,1
5027a46c,1779900180,66.69,-6.5,64.67,1
a8bbef60,1779900240,42.36,12.35,36.25,1
83ca8fd9,1779900300,16.12,-1.03,52.43,1
b4d612ce,1779900360,69.69,13.52,60.34,1
e9ee2376,1779900420,25.03,9.46,43.63,1
1519745d,1779900480,70.45,25.28,71.48,1
c933e912,1779900540,20.46,-2.54,37.87,1
21d838c9,1779900600,54.68,-8.38,71.73,1
0009469a,1779900660,33.96,48.35,99.43,1
4185c61b,1779900720,39.38,33.21,68.24,1
5f3cb83d,1779900780,15.85,31.92,58.74,1
658411e7,1779900840,38.06,28.8,60.96,1
19c52d78,1779900900,25.59,10.94,67.41,1
91397bde,1779900960,23.46,41.16,65.05,1
a174582a,1779901020,51.87,27.21,39.6,1
a88a0d60,1779901080,10.15,38.56,45.48,1
23d483c4,1779901140,45.96,-7.65,53.65,1
40d0bcad,1779901200,34.4,39.26,43.56,1
3c3488b5,1779901260,61.6,30.5,48.84,1
effe705e,1779901320,63.11,16.67,20.92,1
898dc37d,1779901380,74.95,39.43,63.65,0
72752204,1779901440,55.94,41.75,54.9,1
82b45cc4,1779901500,26.02,-1.86,61.36,1
67bd755a,1779901560,47.9,39.68,59.4,1
640ceab7,1779901620,100.0,14.69,57.32,0
ccd361af,1779901680,20.59,36.23,46.92,1
218ab4cc,1779901740,25.16,9.27,87.91,1
a1630d7c,1779901800,56.95,16.09,100.0,1
71b8dadf,1779901860,50.39,13.07,86.01,1
abbf8f17,1779901920,59.06,24.57,52.35,1
1d907960,1779901980,56.46,15.5,45.85,1
214553dd,1779902040,87.92,-6.6,73.16,1
5a36b57f,1779902100,89.08,19.81,67.38,1
d987a4d3,1779902160,71.72,1.89,64.07,1
2103d105,1779902220,57.34,39.37,47.63,1
4d731b09,1779902280,59.91,39.99,79.61,1
7263dc0d,1779902340,36.82,35.72,65.13,1
20a821a9,1779902400,36.3,13.68,46.65,1
5288e9d8,1779902460,21.75,0.16,36.5,1
fa2d39ee,1779902520,89.06,41.73,56.85,0
a88f5470,1779902580,41.9,33.83,84.85,1
e24606e5,1779902640,44.44,30.56,57.88,1
8620e24d,1779902700,78.24,26.97,71.14,1
cbc21d48,1779902760,54.44,27.64,56.55,1
022e77d6,1779902820,64.63,7.87,73.14,1
f050e183,1779902880,44.79,17.57,53.38,1
d50796a3,1779902940,82.17,-2.26,37.62,1
495d1612,1779903000,83.74,-1.11,40.87,1
953d4b10,1779903060,61.65,32.71,44.49,1
8e861ea1,1779903120,41.14,30.49,100.0,1
81d4cba3,1779903180,54.78,31.69,65.04,1
0dfda56e,1779903240,25.11,-0.07,63.89,1
a40dc2e8,1779903300,62.17,26.87,70.28,1
1122f3ad,1779903360,39.46,9.63,58.91,1
a608abc8,1779903420,38.12,45.76,6.81,1
eca0e9a3,1779903480,51.19,12.08,40.26,1
49fca5a2,1779903540,18.17,23.35,61.08,1
a14e2991,1779903600,65.62,46.25,34.9,1
e240bcae,1779903660,32.59,7.81,77.57,1
d0dca914,1779903720,45.62,-4.44,52.95,1
31b7accf,1779903780,96.78,35.07,59.9,0
aae0a9e2,1779903840,45.65,7.29,50.43,1
e42e8ce4,1779903900,43.1,7.96,44.11,1
72ac96d7,1779903960,71.5,17.29,66.04,1
58f4caa1,1779904020,34.25,43.7,68.78,1
3fc2ef04,1779904080,40.96,-3.61,51.84,1
334d7b41,1779904140,62.8,49.28,22.82,1
fbf58194,1779904200,37.25,24.55,85.02,1
b296b797,1779904260,78.4,34.19,68.68,0
95e25cf2,1779904320,96.41,34.76,75.21,0
06d68e9d,1779904380,42.64,31.32,52.79,1
6c3985ac,1779904440,42.88,48.79,82.01,1
217e2f5e,1779904500,39.8,12.71,32.2,1
d3c84f1d,1779904560,45.59,18.25,67.07,1
86cd3559,1779904620,52.32,41.44,32.73,1
f2b62fe8,1779904680,73.48,44.68,48.16,0
1f3dd8e6,1779904740,51.58,5.32,57.89,1
d62fe757,1779904800,59.23,32.34,36.29,1
fcf6612d,1779904860,38.45,44.52,57.89,1
d93404e7,1779904920,26.89,19.81,78.69,1
e6bd567f,1779904980,49.21,21.35,58.15,1
0460f1a7,1779905040,13.43,36.6,61.73,1
eed675c4,1779905100,66.98,6.29,26.03,1
68d67cd2,1779905160,15.59,27.98,52.96,1
12ab522a,1779905220,42.83,-8.31,59.12,1
d93552c5,1779905280,16.51,25.1,57.56,1
9c0b5efa,1779905340,93.48,47.14,39.32,0
99d9a75f,1779905400,86.86,35.18,62.95,0
e9e3a794,1779905460,10.18,47.12,41.65,1
0d80103b,1779905520,14.99,37.51,89.96,1
59611659,1779905580,27.38,22.64,49.06,1
3155ae85,1779905640,81.31,17.42,65.09,1
fee83975,1779905700,35.69,24.52,79.09,1
66e6df46,1779905760,37.49,41.45,34.54,1
a15554b4,1779905820,65.34,6.97,48.77,1
e93e6f96,1779905880,28.58,29.25,77.7,1
827197aa,1779905940,24.62,18.5,86.11,1
e1b93eb5,1779906000,64.55,9.2,57.5,1
b7857aef,1779906060,38.05,30.17,37.48,1
1ede6fa4,1779906120,61.71,42.91,64.36,1
5bc869b3,1779906180,40.52,34.84,24.19,1
da72a2c2,1779906240,43.92,16.67,72.44,1
c9d1d894,1779906300,43.21,18.83,75.33,1
f2afa5f2,1779906360,30.55,11.18,37.21,1
6973bb92,1779906420,47.79,-9.39,90.93,1
28159df9,1779906480,28.25,27.98,91.06,1
221a2653,1779906540,39.07,46.66,100.0,1
eaa8360b,1779906600,90.37,30.51,46.38,0
75a4d160,1779906660,38.85,33.71,51.67,1
6c79e4cb,1779906720,46.12,4.82,27.96,1
b6f7427d,1779906780,90.86,9.86,71.89,0
9c74f33e,1779906840,79.51,-4.35,67.49,1
0f8461c7,1779906900,25.15,-2.64,83.68,1
e5a7b2ca,1779906960,12.16,39.28,65.05,1
9ffec466,1779907020,100.0,33.79,71.98,0
32dbfbdc,1779907080,67.3,47.19,50.25,1
a6a609f1,1779907140,90.37,21.49,59.88,0
4041f240,1779907200,44.91,-4.75,49.91,1
edf6cb0b,1779907260,15.28,29.19,77.5,1
19b84680,1779907320,65.96,-3.35,47.03,1
f4254350,1779907380,38.13,2.51,63.92,1
e8ea9099,1779907440,53.84,6.45,36.01,1
6a3bbfb6,1779907500,59.77,12.35,31.35,1
af038e5d,1779907560,52.75,13.22,37.29,1
09136445,1779907620,37.78,27.24,65.77,1
55ad825d,1779907680,0.0,3.94,32.71,1
f98e61a5,1779907740,79.98,46.86,37.01,0
445af8c8,1779907800,0.0,6.1,85.4,1
39f00ac0,1779907860,54.75,29.92,69.07,1
6b6e2f28,1779907920,78.86,32.82,55.06,1
08cfde8e,1779907980,67.95,15.81,28.73,1
12c27945,1779908040,50.7,10.17,38.78,1
e329ed75,1779908100,42.42,49.82,17.68,1
a09a96fc,1779908160,19.1,26.82,52.87,1
52b4de52,1779908220,40.49,-6.99,54.91,1
98bfb7fa,1779908280,48.64,15.6,52.43,1
b67998fe,1779908340,63.63,-2.24,47.92,1
524c68d8,1779908400,54.18,-8.34,75.84,1
53b1898e,1779908460,6.04,33.71,51.85,1
b2d63bce,1779908520,22.33,-3.75,59.14,1
3a963e24,1779908580,26.99,-1.73,75.78,1
b25802c5,1779908640,85.41,6.73,59.95,1
bd00d0af,1779908700,69.42,-1.13,49.59,1
65c63a77,1779908760,62.1,40.48,62.48,1
35c75155,1779908820,45.59,-1.46,51.41,1
5515266d,1779908880,68.35,40.5,37.08,1
a044e1b5,1779908940,33.1,-9.33,48.47,1
43cdbc2a,1779909000,71.88,44.18,56.14,0
f60596b9,1779909060,43.01,14.48,52.96,1
600e14a4,1779909120,63.14,20.83,86.38,1
e57081e5,1779909180,28.84,18.66,63.85,1
69e0b3b0,1779909240,3.03,22.39,63.54,1
be96cba9,1779909300,94.95,41.13,94.26,0
096369a7,1779909360,58.99,-9.34,11.53,1
f88bb66f,1779909420,32.98,38.99,76.4,1
ee524cdc,1779909480,32.46,-2.87,53.53,1
e2c416fa,1779909540,48.95,20.69,59.66,1
7b75614e,1779909600,52.51,-1.55,30.26,1
424e9ae7,1779909660,98.49,-6.28,32.21,0
9bbf5b10,1779909720,9.9,4.42,43.55,1
14af80c8,1779909780,86.77,27.84,94.73,1
271e9ae3,1779909840,37.64,2.58,44.26,1
692fb70b,1779909900,0.0,9.82,100.0,1
489d519f,1779909960,46.65,48.49,61.89,1
f7901711,1779910020,57.12,12.09,52.0,1
0eb8cd89,1779910080,12.62,49.59,37.23,1
7dbb8551,1779910140,65.1,-0.74,100.0,1
fc048e8a,1779910200,23.66,2.89,57.34,1
e898dfb6,1779910260,52.06,10.13,24.98,1
eb04da5b,1779910320,18.82,9.6,56.64,1
83153ebf,1779910380,65.67,10.97,45.3,1
beeb09bc,1779910440,3.81,31.79,55.47,1
7b4a0683,1779910500,37.93,4.53,75.56,1
5fed6e89,1779910560,24.83,28.39,71.98,1
1df107a3,1779910620,55.81,20.8,44.31,1
d01892cc,1779910680,57.83,16.79,43.78,1
85fbc10e,1779910740,34.56,19.53,36.16,1
a1498238,1779910800,32.15,39.37,65.95,1
2cee1c60,1779910860,72.79,6.63,26.58,1
ef7abf03,1779910920,72.85,23.12,79.13,1
c035e345,1779910980,30.04,12.97,43.21,1
bf17371a,1779911040,39.65,31.06,41.9,1
2bc4e1aa,1779911100,37.66,4.02,79.51,1
a013daa0,1779911160,40.48,31.7,58.55,1
d5c51641,1779911220,89.54,12.72,94.02,1
629c7865,1779911280,38.82,30.61,91.1,1
81462514,1779911340,8.72,26.39,62.25,1
dd5bddf9,1779911400,34.64,49.28,56.62,1
a8647068,1779911460,63.3,-3.77,62.95,1
bb0657d7,1779911520,28.16,40.13,52.46,1
60b0c5e1,1779911580,50.09,1.2,80.92,1
d537ef58,1779911640,55.94,20.38,39.92,1
3d4c94ad,1779911700,22.7,14.14,81.84,1
aab4fea8,1779911760,51.5,15.39,54.79,1
f2b6fc7e,1779911820,55.56,13.92,73.18,1
5f62e71e,1779911880,60.89,-9.02,54.92,1
37af50c3,1779911940,60.31,29.24,56.78,1
503dcffe,1779912000,14.28,40.0,63.15,1
f8b9e57e,1779912060,33.72,1.51,44.69,1
bf9d19d2,1779912120,91.57,47.26,84.62,0
aa2266ad,1779912180,55.03,18.66,100.0,1
6dc55e85,1779912240,48.16,7.25,45.84,1
5223f546,1779912300,27.53,9.95,45.4,1
f0fbe17c,1779912360,16.14,48.73,39.19,1
81797733,1779912420,53.06,48.86,74.21,1
8b93c7bb,1779912480,63.9,26.52,58.67,1
7d4c3cfe,1779912540,66.84,2.34,39.57,1
64f6adaa,1779912600,20.85,4.7,46.25,1
a71c1e54,1779912660,37.26,-4.78,54.97,1
ed4ba83e,1779912720,54.4,-1.3,60.4,1
5928eb15,1779912780,46.51,23.8,41.86,1
15032912,1779912840,24.04,15.47,38.38,1
46dbed59,1779912900,64.01,-7.48,54.98,1
8a07272c,1779912960,67.19,40.04,48.17,1
20e19bef,1779913020,22.64,17.36,78.61,1
d88daa11,1779913080,30.09,7.47,50.77,1
86feefa8,1779913140,80.65,11.81,66.02,1
70766b70,1779913200,38.87,28.67,17.69,1
e8896084,1779913260,30.1,25.18,83.13,1
716e70f2,1779913320,87.81,-0.12,44.53,1
a049fbc1,1779913380,38.03,43.36,28.51,1
26906bf8,1779913440,62.04,-3.8,61.52,1
4c7d2569,1779913500,0.0,26.01,36.89,1
57aa6f47,1779913560,60.31,30.21,67.53,1
1c962d86,1779913620,61.7,13.02,62.95,1
1a4d4174,1779913680,94.12,12.62,58.7,0
f7cfd713,1779913740,57.28,1.79,37.02,1
29183586,1779913800,76.61,-4.84,57.58,1
c33655cb,1779913860,52.15,9.86,52.42,1
cb340a40,1779913920,5.59,-4.8,29.08,1
06a064e6,1779913980,40.7,48.32,31.6,1
0be3a6dd,1779914040,94.0,31.9,61.3,0
714601f8,1779914100,43.57,0.56,91.52,1
9c19329a,1779914160,100.0,26.52,49.91,0
9364c5bf,1779914220,74.87,14.58,44.72,1
aba5a805,1779914280,46.58,24.14,33.44,1
5c038d3a,1779914340,70.52,7.08,58.15,1
2c4a42da,1779914400,30.72,13.54,66.42,1
ce6247d9,1779914460,28.97,25.39,74.73,1
dd4b583d,1779914520,100.0,-3.2,65.37,0
389878f9,1779914580,49.37,-2.8,60.77,1
7fd99b54,1779914640,37.25,-4.56,50.82,1
f647cc96,1779914700,49.46,13.31,88.78,1
8cab1002,1779914760,46.5,0.02,69.77,1
9bd6a526,1779914820,26.99,19.92,44.07,1
595a4812,1779914880,53.59,30.16,22.76,1
30854e6c,1779914940,68.19,2.34,79.2,1
6b21a293,1779915000,52.79,1.93,39.82,1
350ce8e1,1779915060,51.4,9.61,42.88,1
a91771f0,1779915120,30.14,48.72,81.9,1
f09b749c,1779915180,100.0,31.72,68.07,0
5b86a710,1779915240,0.0,12.08,50.27,1
4aefc66f,1779915300,39.16,0.04,56.38,1
2f6bad36,1779915360,56.53,36.73,81.56,1
df18a43e,1779915420,62.1,23.04,69.25,1
1ee01887,1779915480,42.09,24.44,54.19,1
b3466f6b,1779915540,72.15,19.91,19.25,1
61795894,1779915600,39.86,-8.03,61.77,1
c6a3d14a,1779915660,28.61,29.13,72.35,1
26f134a3,1779915720,58.96,40.12,60.69,1
9110177d,1779915780,94.55,-2.96,33.4,0
485a2704,1779915840,86.37,27.36,45.87,1
48c3f069,1779915900,17.09,38.19,58.74,1
c4c28743,1779915960,70.07,26.7,48.64,1
1cf64a99,1779916020,39.47,3.95,57.67,1
44f56595,1779916080,22.42,28.83,100.0,1
9b079f05,1779916140,100.0,8.44,49.95,0
2a221100,1779916200,62.49,9.8,76.75,1
12382864,1779916260,48.77,0.48,85.68,1
43edad16,1779916320,55.58,41.91,50.56,1
859d436c,1779916380,63.78,-1.52,81.77,1
cd9a0a27,1779916440,43.32,41.29,46.0,1
6a159952,1779916500,60.57,-8.09,90.01,1
45a25dfe,1779916560,84.36,6.57,63.86,1
1fe1f387,1779916620,43.99,-5.41,67.24,1
5a873062,1779916680,57.33,15.04,54.08,1
3642d449,1779916740,53.76,18.83,88.56,1
e3e7f754,1779916800,41.82,38.12,86.26,1
06989a6d,1779916860,56.65,32.16,44.41,1
c957cad7,1779916920,45.05,26.25,65.73,1
267ac7c8,1779916980,0.27,-3.6,37.35,1
6da27732,1779917040,52.47,34.99,57.85,1
8a564a38,1779917100,78.23,-5.15,51.91,1
252980ad,1779917160,73.76,40.33,66.44,0
d57ba321,1779917220,84.18,15.65,45.81,1
4f5eac2f,1779917280,52.78,35.89,84.6,1
0d7745da,1779917340,54.03,23.02,44.92,1
6095b8fa,1779917400,89.01,45.09,77.54,0
69e470c0,1779917460,33.48,39.55,73.47,1
b06aa307,1779917520,57.38,42.97,41.74,1
158b5536,1779917580,50.45,8.53,88.71,1
0dbe874c,1779917640,60.37,2.1,58.33,1
7e36e758,1779917700,30.1,3.07,63.04,1
d3ff57c8,1779917760,30.6,49.15,80.7,1
0fc6ac18,1779917820,100.0,-7.82,63.64,0
0d51e60f,1779917880,0.0,14.94,76.92,1
3d02b336,1779917940,84.29,-0.74,84.25,1
cbe6275d,1779918000,86.85,16.6,59.96,1
678613bb,1779918060,37.4,2.74,41.96,1
8ebb9b89,1779918120,42.4,22.46,41.41,1
f0a445f4,1779918180,54.23,49.58,46.06,1
c73d5632,1779918240,55.38,0.7,31.52,1
257783f7,1779918300,62.03,35.35,71.59,1
9af1895b,1779918360,36.39,33.73,72.28,1
467c68d4,1779918420,84.14,-2.68,36.31,1
ea1b61f6,1779918480,45.31,7.45,39.66,1
02e28dda,1779918540,47.04,19.07,87.74,1
e32c0cbb,1779918600,28.12,11.19,87.52,1
c3b77ccf,1779918660,69.3,-9.14,74.16,1
979f6ae3,1779918720,40.64,11.1,50.7,1
5c8eefef,1779918780,74.81,39.69,35.44,0
b52bc6ca,1779918840,56.83,12.07,33.3,1
01db9595,1779918900,100.0,43.62,62.28,0
27dbc8cb,1779918960,16.37,-0.23,92.33,1
acdac5c8,1779919020,53.84,8.03,40.03,1
8c552978,1779919080,63.88,4.66,35.21,1
1c013d46,1779919140,0.0,17.21,36.64,1
6b0849e9,1779919200,34.58,44.26,72.89,1
539000c6,1779919260,34.32,0.84,81.9,1
e0286400,1779919320,26.75,23.42,35.5,1
77d7e4fb,1779919380,42.86,-3.44,49.62,1
7fb70126,1779919440,67.37,26.91,49.98,1
dd023e3f,1779919500,61.48,38.04,53.26,1
2688c960,1779919560,65.65,27.18,69.13,1
ed955ae3,1779919620,0.0,3.43,60.54,1
8273f851,1779919680,74.18,25.64,62.85,1
d059edb0,1779919740,44.4,31.71,73.13,1
395efe8f,1779919800,83.56,28.7,83.42,1
08e824f2,1779919860,37.51,48.72,52.2,1
f4ecde95,1779919920,48.92,15.5,47.87,1
385e6f57,1779919980,80.46,34.72,47.9,0
df71c1b8,1779920040,44.73,23.85,76.34,1
faccc658,1779920100,58.82,34.78,66.73,1
f873c77e,1779920160,71.64,8.97,32.76,1
51ffa065,1779920220,0.0,44.82,41.9,1
f9dd7e97,1779920280,60.77,11.66,30.49,1
5ce17d59,1779920340,68.84,45.44,98.07,1
76d21e55,1779920400,45.26,35.98,54.6,1
651bbfbc,1779920460,23.22,20.2,51.59,1
e4384e2c,1779920520,40.4,7.5,62.57,1
7a9d0339,1779920580,52.26,-7.88,87.59,1
2117d41d,1779920640,71.84,1.96,32.62,1
547e7569,1779920700,62.91,18.28,79.15,1
1424c6fa,1779920760,45.09,4.1,75.09,1
0014ffd8,1779920820,71.05,10.11,97.09,1
159cc945,1779920880,22.91,7.47,26.72,1
87b10ef3,1779920940,73.69,16.45,86.32,1
ca9e4583,1779921000,8.51,7.01,34.87,1
6b2284ef,1779921060,44.44,9.27,52.05,1
4daba8b5,1779921120,87.75,13.74,65.26,1
4619cf3d,1779921180,85.11,-2.23,93.29,1
14cff4cd,1779921240,67.4,20.42,90.9,1
38d94c00,1779921300,36.74,21.43,96.66,1
a2a30cb5,1779921360,88.81,42.6,45.48,0
ef2dfacd,1779921420,60.98,-9.17,70.46,1
ccb3d64c,1779921480,43.97,43.28,68.82,1
c4a32dec,1779921540,43.22,34.96,32.78,1
57744e68,1779921600,22.83,30.72,96.27,1
b571c33f,1779921660,6.9,28.78,67.53,1
657aad51,1779921720,66.13,-9.81,40.32,1
f0226342,1779921780,0.0,8.19,81.74,1
f2898326,1779921840,100.0,47.92,64.77,0
19a554d6,1779921900,63.07,18.74,76.04,1
2c952ef6,1779921960,40.09,11.55,58.17,1
fcf934cc,1779922020,41.22,17.7,81.09,1
c0b26da2,1779922080,26.59,-6.29,41.08,1
76a177d3,1779922140,25.57,26.36,100.0,1
331c5209,1779922200,85.02,35.06,64.4,0
94eae8b9,1779922260,49.89,11.23,91.26,1
501390ba,1779922320,43.44,26.84,37.34,1
73d9447d,1779922380,31.7,15.41,100.0,1
713b66d3,1779922440,18.86,-3.48,61.44,1
0bd7c2e0,1779922500,75.47,25.3,39.54,1
ff9529d5,1779922560,100.0,23.56,45.21,0
3e968b66,1779922620,34.82,43.81,54.18,1
efa1dbf5,1779922680,90.26,17.84,76.27,0
47712105,1779922740,62.28,-6.77,89.82,1
ab4cfabe,1779922800,41.74,-1.73,73.26,1
df166240,1779922860,56.14,32.24,50.82,1
f6c4c421,1779922920,62.76,10.94,64.92,1
865af232,1779922980,100.0,48.77,80.89,0
5481a1c1,1779923040,55.33,-1.08,58.25,1
32681733,1779923100,66.3,39.01,85.91,1
332688f6,1779923160,53.77,26.18,46.05,1
d05711bf,1779923220,48.2,-5.92,78.05,1
2127289e,1779923280,65.73,49.88,71.03,1
c31f06a6,1779923340,42.55,4.08,58.91,1
d143ab74,1779923400,62.18,-3.79,61.85,1
ff45e520,1779923460,59.22,30.03,46.17,1
f26b4291,1779923520,68.43,-2.27,48.25,1
5307476f,1779923580,44.09,1.27,47.67,1
a601db4b,1779923640,98.84,19.46,65.63,0
34fe9d40,1779923700,20.01,-8.32,88.52,1
c954c627,1779923760,47.7,28.1,44.53,1
2bb05328,1779923820,58.19,22.02,34.01,1
21d5a273,1779923880,39.16,35.54,52.95,1
1cbfa0ef,1779923940,21.73,34.27,44.32,1
8aceddfc,1779924000,27.45,42.35,79.05,1
aa7185d7,1779924060,23.11,15.65,86.26,1
e9c1ed6b,1779924120,28.13,18.13,73.76,1
ead9313f,1779924180,63.35,26.5,100.0,1
83ccf8ad,1779924240,15.17,14.61,64.28,1
14a30d9e,1779924300,87.61,29.23,63.44,1
8bf49d37,1779924360,59.97,-3.53,58.77,1
5673bdf7,1779924420,34.85,3.71,37.6,1
159a6bb6,1779924480,39.59,0.65,62.27,1
5af197ce,1779924540,75.56,42.55,36.95,0
bbbddefc,1779924600,36.52,23.92,70.13,1
9d83d205,1779924660,45.14,-1.0,87.47,1
6f0b6525,1779924720,15.91,13.59,54.45,1
e55ceb64,1779924780,0.0,46.22,56.47,1
a19b52c5,1779924840,79.55,35.64,64.31,0
95b6c537,1779924900,48.97,-9.87,100.0,1
c713f1fa,1779924960,10.66,-2.93,84.79,1
902c8792,1779925020,91.47,47.7,52.2,0
74a3acfa,1779925080,68.49,41.07,16.4,1
45012a85,1779925140,27.91,6.91,51.8,1
bd0c0ee0,1779925200,39.6,40.83,19.8,1
96e9b819,1779925260,47.12,45.92,73.6,1
96eaada7,1779925320,43.19,46.96,54.63,1
c2c77c0a,1779925380,15.94,19.28,60.84,1
10f84510,1779925440,64.39,41.84,69.97,1
72bec073,1779925500,76.53,20.6,64.02,1
fa7c85f2,1779925560,85.18,15.53,71.65,1
22362691,1779925620,44.73,27.44,48.01,1
e25a51ea,1779925680,40.2,7.58,53.14,1
96fcc0c8,1779925740,35.85,31.95,52.73,1
082e1c29,1779925800,65.14,6.45,56.83,1
314c9a79,1779925860,33.33,-4.89,46.85,1
e5507340,1779925920,60.9,39.57,78.78,1
37afc27c,1779925980,37.7,28.45,34.4,1
c0b30705,1779926040,58.89,40.34,76.61,1
66895a3d,1779926100,95.12,48.8,55.67,0
86fc6fd8,1779926160,100.0,42.67,66.87,0
8147ec9f,1779926220,10.22,21.63,24.64,1
e8ac58a3,1779926280,49.93,7.47,52.11,1
31eaf715,1779926340,66.28,44.06,58.82,1
19c0099c,1779926400,68.36,6.84,93.1,1
a84f5fd8,1779926460,31.66,37.17,55.24,1
555c7210,1779926520,79.27,11.46,35.42,1
14f977a2,1779926580,100.0,38.11,28.98,0
12ecb4b8,1779926640,38.41,-2.2,33.55,1
618d8989,1779926700,54.4,1.35,45.74,1
7ac80930,1779926760,22.31,-6.79,62.08,1
d25a64d7,1779926820,48.04,30.11,39.23,1
b0308749,1779926880,25.96,28.01,67.64,1
1aca606a,1779926940,28.06,38.09,12.63,1
0caa680e,1779927000,27.57,42.41,51.48,1
948821b3,1779927060,32.9,32.4,40.88,1
cd9b6b22,1779927120,75.27,1.03,72.35,1
f6b0eaff,1779927180,28.31,22.46,53.15,1
7b374255,1779927240,75.59,-9.98,37.52,1
f9a43440,1779927300,47.43,47.49,46.56,1
69901ebf,1779927360,35.98,8.36,57.94,1
9c75bc9d,1779927420,29.32,8.0,67.97,1
92486edc,1779927480,49.03,2.54,46.31,1
a5993c29,1779927540,45.52,11.07,43.49,1
d2c5cb0b,1779927600,90.94,-3.25,64.93,0
1b9d8a12,1779927660,100.0,47.42,32.69,0
2b70bc18,1779927720,20.72,21.05,65.07,1
17a52375,1779927780,37.91,1.83,11.17,1
0ed43ed8,1779927840,20.13,34.64,60.06,1
3047cfec,1779927900,31.31,43.38,63.33,1
e9029fc9,1779927960,11.47,-7.26,79.51,1
54d8fc42,1779928020,15.34,44.46,88.97,1
140b6ef6,1779928080,67.94,42.12,40.15,1
48c9772c,1779928140,44.07,-8.56,52.75,1
d0e415dc,1779928200,34.18,19.59,78.87,1
7555c857,1779928260,49.35,15.75,89.72,1
7a639519,1779928320,50.81,-2.52,55.34,1
28494e7b,1779928380,30.55,30.45,77.0,1
03840bc3,1779928440,80.92,6.02,91.0,1
62ac72d6,1779928500,66.17,-9.23,51.7,1
8ba39c24,1779928560,60.27,39.02,36.26,1
d55adc90,1779928620,84.33,23.43,34.65,1
5abab697,1779928680,54.27,38.83,47.78,1
ff5cbec4,1779928740,26.29,-9.41,95.53,1
bde69885,1779928800,26.71,12.71,65.64,1
88574dda,1779928860,30.62,19.56,33.36,1
9a0f3adf,1779928920,69.22,4.32,18.94,1
3cb1200b,1779928980,74.61,3.44,67.53,1
1f69a2b3,1779929040,100.0,23.88,62.33,0
a7253534,1779929100,85.21,-8.31,33.39,1
641f442c,1779929160,63.95,-8.76,15.49,1
3df5c0d4,1779929220,100.0,35.55,62.15,0
8adabc47,1779929280,9.32,4.95,85.25,1
d3258563,1779929340,74.66,21.23,63.77,1
aa63ba52,1779929400,19.65,13.29,87.55,1
53f70f9c,1779929460,75.04,11.55,39.17,1
42b99840,1779929520,37.72,41.23,36.74,1
1261696d,1779929580,28.96,44.41,84.25,1
12edc5ca,1779929640,56.36,26.05,47.0,1
53a33ee2,1779929700,83.78,35.41,81.18,0
9ca9a488,1779929760,62.99,24.8,35.11,1
867dfd7f,1779929820,54.28,34.41,50.16,1
